2018020001_173,2018020001,173,8475172,Shooter
2018020001_173,2018020001,173,8471679,Goalie
2018020001_175,2018020001,175,8475166,Winner
2018020001_175,2018020001,175,8476479,Loser
2018020001_176,2018020001,176,8475848,Hitter
2018020001_176,2018020001,176,8475166,Hittee
2018020001_177,2018020001,177,8480943,Hitter
2018020001_177,2018020001,177,8476479,Hittee
2018020001_179,2018020001,179,8479318,Winner
2018020001_179,2018020001,179,8474038,Loser
2018020001_180,2018020001,180,8477476,Hitter
2018020001_180,2018020001,180,8479318,Hittee
2018020001_181,2018020001,181,8474038,Hitter
2018020001_181,2018020001,181,8476853,Hittee
2018020001_182,2018020001,182,8476853,PlayerID
2018020001_183,2018020001,183,8466139,Blocker
2018020001_183,2018020001,183,8473507,Shooter
2018020001_184,2018020001,184,8473507,Blocker
2018020001_184,2018020001,184,8474581,Shooter
2018020001_185,2018020001,185,8479376,Blocker
2018020001_185,2018020001,185,8479458,Shooter
2018020001_186,2018020001,186,8476410,Hitter
2018020001_186,2018020001,186,8477494,Hittee
2018020001_187,2018020001,187,8474581,Blocker
2018020001_187,2018020001,187,8476469,Shooter
2018020001_188,2018020001,188,8478454,Blocker
2018020001_188,2018020001,188,8480943,Shooter
2018020001_189,2018020001,189,8476948,Hitter
2018020001_189,2018020001,189,8480944,Hittee
2018020001_190,2018020001,190,8476381,Shooter
2018020001_190,2018020001,190,8475883,Goalie
2018020001_192,2018020001,192,8477341,Winner
2018020001_192,2018020001,192,8476285,Loser
2018020001_194,2018020001,194,8475166,Winner
2018020001_194,2018020001,194,8476479,Loser
2018020001_195,2018020001,195,8468493,Shooter
2018020001_196,2018020001,196,8476479,Shooter
2018020001_196,2018020001,196,8475883,Goalie
2018020001_197,2018020001,197,8475786,Blocker
2018020001_197,2018020001,197,8473507,Shooter
2018020001_198,2018020001,198,8475193,Shooter
2018020001_198,2018020001,198,8475883,Goalie
2018020001_199,2018020001,199,8468493,Blocker
2018020001_199,2018020001,199,8478454,Shooter
2018020001_200,2018020001,200,8478454,PlayerID
2018020001_201,2018020001,201,8476422,Hitter
2018020001_201,2018020001,201,8478483,Hittee
2018020001_202,2018020001,202,8477503,PlayerID
2018020001_203,2018020001,203,8474581,PlayerID
2018020001_204,2018020001,204,8474038,Shooter
2018020001_205,2018020001,205,8479318,Blocker
2018020001_205,2018020001,205,8477503,Shooter
2018020001_206,2018020001,206,8480829,Shooter
2018020001_206,2018020001,206,8475883,Goalie
2018020001_207,2018020001,207,8476410,Shooter
2018020001_207,2018020001,207,8471679,Goalie
2018020001_209,2018020001,209,8475172,Winner
2018020001_209,2018020001,209,8476285,Loser
2018020001_210,2018020001,210,8477015,PlayerID
2018020001_211,2018020001,211,8475172,Shooter
2018020001_211,2018020001,211,8471679,Goalie
2018020001_212,2018020001,212,8475166,Scorer
2018020001_212,2018020001,212,8475172,Assist
2018020001_212,2018020001,212,8478408,Assist
2018020001_212,2018020001,212,8471679,Goalie
2018020001_213,2018020001,213,8476479,Winner
2018020001_213,2018020001,213,8475166,Loser
2018020001_214,2018020001,214,8475786,PenaltyOn
2018020001_214,2018020001,214,8475848,DrewBy
2018020001_215,2018020001,215,8475848,Winner
2018020001_215,2018020001,215,8480944,Loser
2018020001_216,2018020001,216,8477494,Hitter
2018020001_216,2018020001,216,8480944,Hittee
2018020001_217,2018020001,217,8478483,PlayerID
2018020001_218,2018020001,218,8476381,Scorer
2018020001_218,2018020001,218,8477503,Assist
2018020001_218,2018020001,218,8480829,Assist
2018020001_218,2018020001,218,8475883,Goalie
2018020001_219,2018020001,219,8479318,Winner
2018020001_219,2018020001,219,8476285,Loser
2018020001_220,2018020001,220,8474038,Shooter
2018020001_220,2018020001,220,8475883,Goalie
2018020001_221,2018020001,221,8480943,PenaltyOn
2018020001_221,2018020001,221,8474038,DrewBy
2018020001_222,2018020001,222,8475166,Winner
2018020001_222,2018020001,222,8476381,Loser
2018020001_227,2018020001,227,8475786,Winner
2018020001_227,2018020001,227,8475848,Loser
2018020001_228,2018020001,228,8476469,Hitter
2018020001_228,2018020001,228,8468493,Hittee
2018020001_229,2018020001,229,8473507,Shooter
2018020001_229,2018020001,229,8475883,Goalie
2018020001_231,2018020001,231,8480944,Winner
2018020001_231,2018020001,231,8476381,Loser
2018020001_232,2018020001,232,8477503,Shooter
2018020001_233,2018020001,233,8477476,Shooter
2018020001_234,2018020001,234,8478483,Shooter
2018020001_235,2018020001,235,8476853,PlayerID
2018020001_236,2018020001,236,8466139,Blocker
2018020001_236,2018020001,236,8478454,Shooter
2018020001_237,2018020001,237,8478408,Hitter
2018020001_237,2018020001,237,8476948,Hittee
2018020001_238,2018020001,238,8479318,PlayerID
2018020001_239,2018020001,239,8476443,Shooter
2018020001_240,2018020001,240,8476443,Shooter
2018020001_242,2018020001,242,8476479,Winner
2018020001_242,2018020001,242,8475166,Loser
2018020001_243,2018020001,243,8476479,Shooter
2018020001_245,2018020001,245,8476479,Winner
2018020001_245,2018020001,245,8475166,Loser
2018020001_246,2018020001,246,8479376,Shooter
2018020001_247,2018020001,247,8475166,PlayerID
2018020001_248,2018020001,248,8468493,Blocker
2018020001_248,2018020001,248,8475848,Shooter
2018020001_250,2018020001,250,8476479,Winner
2018020001_250,2018020001,250,8479318,Loser
2018020001_251,2018020001,251,8475848,Shooter
2018020001_252,2018020001,252,8466139,Blocker
2018020001_252,2018020001,252,8473507,Shooter
2018020001_253,2018020001,253,8474581,Hitter
2018020001_253,2018020001,253,8477476,Hittee
2018020001_254,2018020001,254,8479318,Blocker
2018020001_254,2018020001,254,8476422,Shooter
